b122797978,b12309625x,EAEDA672-D243-4AB5-90CA-487B44DF85A5,EAEDA672-D243-4AB5-90CA-487B44DF85A5,on1038041387,ODN0003656340,x,x
b122162067,b12306689x,DCBB3A38-C6D6-4183-B44B-4DF09A565500,DCBB3A38-C6D6-4183-B44B-4DF09A565500,ocn956998937,ODN0002504499,x,x
b123005255,b123014220,DC3947C2-4596-4156-8A2F-D96CB070E193,DC3947C2-4596-4156-8A2F-D96CB070E193,on1155808362,on1155808362,x,x
b120749014,b123290028,7FE939EA-0C1E-4575-828F-797693BFB999,7FE939EA-0C1E-4575-828F-797693BFB999,ocn927642735,ODN0002261788,x,x
b115130731,b123100446,65EBB7A9-5E9E-4E96-A49B-BC7B5C682721,65EBB7A9-5E9E-4E96-A49B-BC7B5C682721,ocn459789716,ODN0000245830,x,x
b119278741,b123250341,9E5674CA-B25C-422F-9BD7-A081E0EA7C6E,9E5674CA-B25C-422F-9BD7-A081E0EA7C6E,ocn891809226,ODN0002201879,x,x
b123002394,b123011395,7D8C1E74-2E7F-436B-A085-F451A3700B92,7D8C1E74-2E7F-436B-A085-F451A3700B92,on1130905078,on1130905078,x,x
b121409570,b121409570,711107BE-59D5-4FB0-8663-A3F06489FEF5,711107BE-59D5-4FB0-8663-A3F06489FEF5,on1035634805,on1035634805,z,z
b123004391,b123013367,CA5461D8-8406-4E1D-A369-9758400C7B2F,CA5461D8-8406-4E1D-A369-9758400C7B2F,on1042352403,on1042352403,x,x
b123005371,b123014347,E306FF92-D424-42EB-A103-EB34190B23DE,E306FF92-D424-42EB-A103-EB34190B23DE,on1143473880,on1143473880,x,x
b119052805,b123229947,4605EE3D-9F95-4540-9CB0-C8E5924515E8,4605EE3D-9F95-4540-9CB0-C8E5924515E8,ocn908092500,ODN0002184776,x,x
b113911221,b114736285,AE99B4DD-48E4-4618-8EAD-075961497751,AE99B4DD-48E4-4618-8EAD-075961497751,ocm78819913,ocm78819913,z,z
b121727075,b123067959,17D3DD8B-37FA-4498-BA86-6692CE80B5F9,17D3DD8B-37FA-4498-BA86-6692CE80B5F9,ocn945566820,ODN0002462037,x,x
b121617531,b123089839,F38B6791-E803-4A10-82B4-9D9F2FAA4B83,F38B6791-E803-4A10-82B4-9D9F2FAA4B83,ocn947158668,ODN0002079748,x,x
b123003441,b123012442,FDBE1EEB-082E-421D-BCE4-C970511124C7,FDBE1EEB-082E-421D-BCE4-C970511124C7,on1155087464,on1155087464,x,x
b123005127,b123014098,05BDFC41-43BE-4149-8C34-F06083233F54,05BDFC41-43BE-4149-8C34-F06083233F54,on1155923814,on1155923814,x,x
b118521068,b118624374,15FA9E60-504C-4785-B312-9467F275B0D3,15FA9E60-504C-4785-B312-9467F275B0D3,ocn900792343,ocn900792343,x,x
b123047699,b123091913,297485EE-7007-4440-829C-DB1C04EE31F2,297485EE-7007-4440-829C-DB1C04EE31F2,on1158540308,ODN0005202546,x,x
b123001316,b123009261,26B1CABC-C581-4588-9DF1-908D1BCD6AA4,26B1CABC-C581-4588-9DF1-908D1BCD6AA4,on1157316397,on1157316397,z,z
b121085818,b123086231,207B12EC-8E0B-433B-9613-410563C0BDF1,207B12EC-8E0B-433B-9613-410563C0BDF1,on1007079716,ODN0003587059,x,x
b12300164x,b123009595,19FACE30-4B71-49B8-B427-2A36DAFC006F,19FACE30-4B71-49B8-B427-2A36DAFC006F,on1155807556,on1155807556,z,z
b119610875,b119610875,7D62BBD4-92AB-4421-B351-A55AA647C765,7D62BBD4-92AB-4421-B351-A55AA647C765,ocn953234089,ocn953234089,x,x
b117682573,b123055696,2AB23296-77D7-4907-BF55-2A4CC961F66A,2AB23296-77D7-4907-BF55-2A4CC961F66A,ocn861220295,ODN0001223552,x,x
b122815178,b123085676,FE494B7C-815A-4FD1-A58A-30DB057D1EE7,FE494B7C-815A-4FD1-A58A-30DB057D1EE7,on1151403769,ODN0004939554,x,x
b123005176,b123014141,05F0E904-AFE7-4FB9-A45A-9EF74CB2A614,05F0E904-AFE7-4FB9-A45A-9EF74CB2A614,on1153054855,on1153054855,x,x
b123000695,b12300861x,4C9BC15C-6188-407D-97F5-856CBB531290,4C9BC15C-6188-407D-97F5-856CBB531290,on1157282739,on1157282739,z,z
b118625032,b118626048,8CE47281-3010-495B-8A38-43D37946A23D,8CE47281-3010-495B-8A38-43D37946A23D,ocn907292453,ocn907292453,x,x
b116403470,b123095207,196413F7-C12C-45CB-A03F-3255A2F55EC6,196413F7-C12C-45CB-A03F-3255A2F55EC6,ocn547568620,ODN0000283610,x,x
b123003817,b123012788,412905F7-E089-49E3-A923-51BA5E35655D,412905F7-E089-49E3-A923-51BA5E35655D,on1129082848,on1129082848,x,x
b123003337,b123012338,54177813-3B9A-4F71-BA37-0C89202AB0AB,54177813-3B9A-4F71-BA37-0C89202AB0AB,on1155200618,on1155200618,x,x
b119230446,b119518831,F57BE896-9CCE-48D1-A18B-335C168B4ADF,F57BE896-9CCE-48D1-A18B-335C168B4ADF,ocn884909482,ocn884909482,x,x
b119353969,b123268254,DC950F5C-4B6A-4FAD-A7DE-4B571E7FCE0F,DC950F5C-4B6A-4FAD-A7DE-4B571E7FCE0F,ocn919727630,ODN0002546789,x,x
b121408796,b121408796,96FAC2EF-0E1B-4898-AF99-75EC62FC8325,96FAC2EF-0E1B-4898-AF99-75EC62FC8325,ocm71341050,ocm71341050,z,z
b115347446,b123288162,95116AA6-3385-4941-8BB7-8A4ABCF5D951,95116AA6-3385-4941-8BB7-8A4ABCF5D951,ocn518440855,ODN0000612344,x,x
b122920028,b123076961,A1FA0081-7D9F-42B5-9D1D-488D9F646287,A1FA0081-7D9F-42B5-9D1D-488D9F646287,on1031410324,ODN0003470721,x,x
b117625723,b123061374,0DAE111F-E08B-4FD7-B34A-D86B37E0EA65,0DAE111F-E08B-4FD7-B34A-D86B37E0EA65,ocn862732282,ODN0001223562,x,x
b120126242,b123055854,915CA8C1-8F04-46C3-B55C-2FD0212FC7F9,915CA8C1-8F04-46C3-B55C-2FD0212FC7F9,ocn859403099,ODN0001173396,x,x
b122544353,b12309284x,E4D76E56-ED99-4C70-AFF6-F5860D88650C,E4D76E56-ED99-4C70-AFF6-F5860D88650C,on1126543986,ODN0004570397,x,x
b123000373,b123008293,8A77025A-5741-4C1B-8978-6BF19C3F612C,8A77025A-5741-4C1B-8978-6BF19C3F612C,on1157282341,on1157282341,z,z
b112883606,b114857702,DA703A94-2A14-46E8-9D2D-318875468016,DA703A94-2A14-46E8-9D2D-318875468016,ocm59756687,ocm59756687,z,z
b123003076,b123012077,6A02D611-A5DC-4411-A29F-0A38C8392608,6A02D611-A5DC-4411-A29F-0A38C8392608,on1158541621,on1158541621,x,x
b120513717,b123292773,B81552FB-6868-47A4-80B9-177E6B8EEE44,B81552FB-6868-47A4-80B9-177E6B8EEE44,ocn965922577,ODN0003157412,x,x
b112883333,b114857040,8D815EF1-FFE5-40D7-AC02-F5CE7EAE34C1,8D815EF1-FFE5-40D7-AC02-F5CE7EAE34C1,ocm57506272,ocm57506272,z,z
b121410158,b121410158,614E9646-91C8-422D-8C51-82736A50856F,614E9646-91C8-422D-8C51-82736A50856F,ocn990009901,ocn990009901,z,z
b123001055,b123009005,3E228A09-81EE-43D6-BBEE-6DF9B9ADFD5A,3E228A09-81EE-43D6-BBEE-6DF9B9ADFD5A,on1141421368,on1141421368,z,z
b119260256,b123269829,23B00BFE-D138-40F1-AA75-E9DDB5FEEB30,23B00BFE-D138-40F1-AA75-E9DDB5FEEB30,ocn793730296,ODN0002516882,x,x
b122718677,b123085007,94D7BD8A-33C5-4480-BBAF-1DC2BEC8FF65,94D7BD8A-33C5-4480-BBAF-1DC2BEC8FF65,on1125350815,ODN0004669458,x,x
b119006467,b123211529,3B0A8D40-B0A4-48A3-A2D0-9DFCF6D992C0,3B0A8D40-B0A4-48A3-A2D0-9DFCF6D992C0,ocn907537602,ODN0001944652,x,x
b12279168x,b123090386,23C224AB-5C0C-4475-8B11-AC574C19B791,23C224AB-5C0C-4475-8B11-AC574C19B791,on1137316392,ODN0004998638,x,x
b122611470,b123086346,2791F7AD-6FD4-4034-BEF0-435C5722C939,2791F7AD-6FD4-4034-BEF0-435C5722C939,on1129080656,ODN0004680952,x,x
b121486059,b123131625,087DD470-187F-486A-A3EC-4357AD9F6BFA,087DD470-187F-486A-A3EC-4357AD9F6BFA,ocn948747928,ODN0002412336,x,x
b119013058,b123293212,EB6FFAEF-6725-4AFB-86CB-D989F39CA78A,EB6FFAEF-6725-4AFB-86CB-D989F39CA78A,ocn772518586,ODN0002397146,x,x
b121409399,b121409399,B5A325B3-05A1-4FE4-B316-08593CE3532F,B5A325B3-05A1-4FE4-B316-08593CE3532F,on1032376760,on1032376760,z,z
b123002734,b123011735,6C520CE1-B164-4971-890D-2FB96CF5272D,6C520CE1-B164-4971-890D-2FB96CF5272D,on1017753769,on1017753769,x,x
b122762745,b123057590,12C9F1A2-B010-4030-8B1B-6AA45B64E249,12C9F1A2-B010-4030-8B1B-6AA45B64E249,on1139318603,ODN0004681235,x,x
b11714731x,b117155810,7AFB5533-22A8-4152-877B-73A604DE4C32,7AFB5533-22A8-4152-877B-73A604DE4C32,ocn826145285,ocn826145285,x,x
b121537304,b123054874,08FC2070-07B7-4B8A-B952-1153A287B1FC,08FC2070-07B7-4B8A-B952-1153A287B1FC,on1050332234,ODN0003668891,x,x
b123001857,b123010858,73D808D5-23F7-435A-82DE-840E0BDCFE8E,73D808D5-23F7-435A-82DE-840E0BDCFE8E,on1155808097,on1155808097,x,x
b119629331,b123071720,1807EA4F-B571-4764-AA8B-DAC9214ECBFE,1807EA4F-B571-4764-AA8B-DAC9214ECBFE,ocn952665054,ODN0002504571,x,x
b121196008,b121226906,9B3AE60D-A118-4E9A-859C-C2E95545EE4D,9B3AE60D-A118-4E9A-859C-C2E95545EE4D,on1023025832,on1023025832,x,x
b122793535,b123089426,10C13EBF-E241-4279-95D4-94B4ACBEB763,10C13EBF-E241-4279-95D4-94B4ACBEB763,ocn919728143,ODN0002301724,x,x
b123005346,b123014311,2710C011-5BF0-45C9-8D65-1305A321A6B4,2710C011-5BF0-45C9-8D65-1305A321A6B4,on1012335446,on1012335446,x,x
b121477046,b123133294,384F2D9C-3DA3-4CDF-80BF-C28B9FBDE820,384F2D9C-3DA3-4CDF-80BF-C28B9FBDE820,ocn958065949,ODN0002583096,x,x
b118677767,b118739748,86EB54A4-8FBB-4430-9FA5-FFEB9F8197FB,86EB54A4-8FBB-4430-9FA5-FFEB9F8197FB,ocn905344885,ocn905344885,x,x
b121572079,b123099353,213FA4C8-88C7-4C8B-ACCC-9EE09F08321D,213FA4C8-88C7-4C8B-ACCC-9EE09F08321D,on1050332735,ODN0003698113,x,x
b122700442,b123130463,8B7FB2D7-B8B4-49D9-A8CE-97CC9656F2E3,8B7FB2D7-B8B4-49D9-A8CE-97CC9656F2E3,on1019037065,ODN0003234526,x,x
b123005164,b12301413x,7F4C72E9-EA06-4CB3-9FAC-B34EAC625835,7F4C72E9-EA06-4CB3-9FAC-B34EAC625835,on1041893983,on1041893983,x,x
b123006430,b123015406,A550C087-C084-4B7E-9B31-1CC3FFB73D86,A550C087-C084-4B7E-9B31-1CC3FFB73D86,on1155808409,on1155808409,x,x
b122110894,b123053626,F604270A-0DA6-4C78-B44D-5D58152DE6A8,F604270A-0DA6-4C78-B44D-5D58152DE6A8,ocn995161414,ODN0003348378,z,z
b122708179,b123130219,762B5E0A-57BA-4CCA-951B-71C81B9F92E4,762B5E0A-57BA-4CCA-951B-71C81B9F92E4,on1089728081,ODN0004180305,x,x
b123003519,b12301251x,85327E31-7CDA-4F4F-86C3-6FC1E9DF3D15,85327E31-7CDA-4F4F-86C3-6FC1E9DF3D15,on1149310742,on1149310742,x,x
b115549882,b123065458,AF71A983-4ABB-47C5-8467-26132D053022,AF71A983-4ABB-47C5-8467-26132D053022,ocn435654115,ODN0000207336,x,x
b122861139,b123129783,E7EEE26F-B6F3-402B-A8E3-22B1424AA571,E7EEE26F-B6F3-402B-A8E3-22B1424AA571,on1143390135,ODN0005300976,x,x
b123002564,b123011565,7A156848-228A-4750-A68B-83EAB38AA892,7A156848-228A-4750-A68B-83EAB38AA892,on1138669747,on1138669747,x,x
b122807595,b123061003,6E1C2C1C-D65A-4EAC-ADA3-CC969BB3F198,6E1C2C1C-D65A-4EAC-ADA3-CC969BB3F198,ocn980301138,ODN0003687301,x,x
b123003039,b12301203x,068001DF-B302-44CF-B922-86C0FA96C5E4,068001DF-B302-44CF-B922-86C0FA96C5E4,on1147793938,on1147793938,x,x
b121409466,b121409466,991A7729-0804-4D1C-8001-816B3F768F17,991A7729-0804-4D1C-8001-816B3F768F17,on1001024510,on1001024510,z,z
b122165883,b123078660,4D07067F-D0DD-417B-9974-759E27AC2DF7,4D07067F-D0DD-417B-9974-759E27AC2DF7,on1007844848,ODN0003081710,x,x
b122254235,b123101207,0BF09507-196F-4AD2-9A78-D02DCDEB28AD,0BF09507-196F-4AD2-9A78-D02DCDEB28AD,ocn993683796,ODN0003249829,x,x
b123006946,b123015911,69B98952-2286-4F8D-99A5-4987D7390D64,69B98952-2286-4F8D-99A5-4987D7390D64,on1102469232,on1102469232,x,x
b123004664,b12301363x,72C31697-140F-43D9-AAD9-DCECDE698258,72C31697-140F-43D9-AAD9-DCECDE698258,on1155439924,on1155439924,x,x
b119422074,b123258522,93C9D1B0-B89B-4859-9FF7-60446EC706BA,93C9D1B0-B89B-4859-9FF7-60446EC706BA,ocn865334213,ODN0002565277,x,x
b120218069,b123066979,767BCD2E-FB7B-422A-B9AD-514A094F1260,767BCD2E-FB7B-422A-B9AD-514A094F1260,ocn952277266,ODN0002624867,x,x
b121161857,b123061921,E3E13B4D-EFAC-452D-9378-E840961AE19A,E3E13B4D-EFAC-452D-9378-E840961AE19A,on1005702824,ODN0003366457,x,x
b122802925,b123089566,B710946E-CF2F-4EBB-A754-96581AFCDA08,B710946E-CF2F-4EBB-A754-96581AFCDA08,on1140507369,ODN0005239537,x,x
b122809361,b123055581,FA077162-74B4-4149-8BF4-269705FEADA8,FA077162-74B4-4149-8BF4-269705FEADA8,ocn857659634,ODN0001154541,x,x
b122979114,b12300729x,82F1F45A-11C7-4AC0-A719-02F6964E8C83,82F1F45A-11C7-4AC0-A719-02F6964E8C83,on1150845720,on1150845720,x,x
b116447709,b116565093,7CE9718D-DE48-4480-BAB7-B710F580C1F3,7CE9718D-DE48-4480-BAB7-B710F580C1F3,ocn759838586,ocn754954431,x,x
b122508610,b123066323,A527EAF0-DE24-47F3-995C-3EB96E8B861B,A527EAF0-DE24-47F3-995C-3EB96E8B861B,ocn841333871,ODN0000842690,x,x
b12300049x,b123008414,86BDE3E9-09BC-4B39-813F-03AEB9C8B983,86BDE3E9-09BC-4B39-813F-03AEB9C8B983,on1158457657,on1158457657,z,z
b11862183x,b118861062,C093E223-10CE-42D8-BB68-B8A962C66FC7,C093E223-10CE-42D8-BB68-B8A962C66FC7,ocn906814341,ocn906814341,x,x
b12263150x,b123131650,EB4D67B8-D36F-4D0A-86E8-452D77B2510F,EB4D67B8-D36F-4D0A-86E8-452D77B2510F,on1135319750,ODN0004824431,x,x
b118786258,b119542729,933B1DF7-FD67-4FCA-93F2-C37FE67F4A9D,933B1DF7-FD67-4FCA-93F2-C37FE67F4A9D,ocn906031630,ocn906031630,x,x
b119623018,b123270340,EAA93881-953E-4A02-8CB3-5AEE3AED216E,EAA93881-953E-4A02-8CB3-5AEE3AED216E,ocn892110531,ODN0002475235,x,x
b122550870,b123057115,6E38610F-E994-4320-AE2F-5BD4555CBD39,6E38610F-E994-4320-AE2F-5BD4555CBD39,on1129443117,ODN0004669418,x,x
b119199622,b123326667,CAE8BEDC-F610-4A8E-A363-1A55FDADDD20,CAE8BEDC-F610-4A8E-A363-1A55FDADDD20,ocn894893046,ODN0001927224,z,z
b120128330,b123132198,55C42A20-803B-44D2-A896-9FC4F8B06D85,55C42A20-803B-44D2-A896-9FC4F8B06D85,ocn953998703,ODN0002582868,x,x
b121196045,b121226943,96355135-F07C-4ADA-B63B-FC38171A5107,96355135-F07C-4ADA-B63B-FC38171A5107,on1023036793,on1023036793,x,x
b116359687,b123070521,E372AB37-ACB1-410C-8567-B36D0FCB6EF3,E372AB37-ACB1-410C-8567-B36D0FCB6EF3,ocn458558457,ODN0000209061,x,x
b123036367,b123051599,054CEF0B-88C9-44F1-8DC3-2FB232C1555B,054CEF0B-88C9-44F1-8DC3-2FB232C1555B,on1165363743,on1165363743,z,z
b123003404,b123012405,1D30422F-F30E-41DD-A5FA-69BA730012DC,1D30422F-F30E-41DD-A5FA-69BA730012DC,on1155612092,on1155612092,x,x
b12295421x,b12305381x,F55AC30D-6238-4AE1-898F-E1E6905E5F2D,F55AC30D-6238-4AE1-898F-E1E6905E5F2D,on1098267782,ODN0004558698,z,z
b118624842,b118625846,15933823-4DF6-49D9-9774-D0BC7B868654,15933823-4DF6-49D9-9774-D0BC7B868654,ocn907292338,ocn907292338,x,x
b119451633,b123053778,EC168C5F-687A-4D0D-895F-C3D5FB208C00,EC168C5F-687A-4D0D-895F-C3D5FB208C00,ocn929647441,ODN0002479076,z,z
b123002837,b123011838,F992774E-F61A-4C64-A383-92FDC28DEB20,F992774E-F61A-4C64-A383-92FDC28DEB20,ocn908670233,ocn908670233,x,x
b123006661,b123015637,BB085B02-7C5B-4173-A7E9-10D8DE185BC3,BB085B02-7C5B-4173-A7E9-10D8DE185BC3,on1157283438,on1157283438,x,x
b119389101,b123233860,54869E34-7941-4A84-BBF2-13E61B972E50,54869E34-7941-4A84-BBF2-13E61B972E50,ocn774692727,ODN0002425229,x,x
b122801015,b123133348,DFFE17A0-05FD-41DA-A19B-D6F7B0C8AF20,DFFE17A0-05FD-41DA-A19B-D6F7B0C8AF20,on1080312649,ODN0004246137,x,x
b123004470,b123013446,2CBEBF95-E07F-4D5C-A179-127D36CA413D,2CBEBF95-E07F-4D5C-A179-127D36CA413D,on1152215696,on1152215696,x,x
b122806682,b123064740,8E8D2546-0D26-4B2E-B477-15080EC00106,8E8D2546-0D26-4B2E-B477-15080EC00106,ocn945566872,ODN0002301189,x,x
b11762391x,b119421872,D9C8AD02-8199-4CE5-838A-886F925F37F3,D9C8AD02-8199-4CE5-838A-886F925F37F3,ocn605445041,ocn605445041,x,x
b122979035,b123007215,FF22AEFE-3400-44FE-AF91-A844023C9AFB,FF22AEFE-3400-44FE-AF91-A844023C9AFB,on1159703736,on1159703736,x,x
b121574349,b121574349,B1B73127-16FC-4328-AC70-55C9323C1B6C,B1B73127-16FC-4328-AC70-55C9323C1B6C,on1050304457,on1050304457,z,z
b122141854,b123060011,8CAF60C4-F21E-4B5D-B7AD-AE4E89F021EE,8CAF60C4-F21E-4B5D-B7AD-AE4E89F021EE,on1101101327,ODN0004264858,x,x
