C39993C7-1FCB-4996-8F53-A4DCF8981817,b112883989,False,False,,,True
C9D340F3-94A0-44F0-9DDF-0408FC354158,b112883990,False,False,,,True
8952BF8D-654B-4E7C-81BE-6DBDF4A60D00,b112884015,False,False,,,True
9F120CEE-F397-4C68-BFDC-A63DD7689A27,b113084997,False,False,,,True
C6E9B9ED-6926-4F51-9502-ABED8401A727,b113085035,False,False,,,True
3A794E79-5A6D-4365-B961-5DDFF866F1B9,b113085059,False,False,,,True
1CE6171D-5383-450E-A94E-FDD86ABE8707,b113085072,False,False,,,True
DA31C026-D49A-4D4F-9284-3FB45B178181,b115230889,False,False,,,True
12989558-E354-46EA-8926-61E87962FE5F,b115643746,False,False,,,True
5D37C26B-8DC0-4AE4-ACD0-142DC2C1B2E8,b115650052,False,False,,,True
84915198-3B09-4A8C-A008-A348D60545FA,b115790822,True,True,2,2,False
34A7BAC7-69F3-4CB0-AA86-696F99C72289,b115836202,False,False,,,True
F506A7FA-55EE-4FE3-9697-AFE1ECC3BD7F,b115971129,False,False,,,True
112AB7E3-94CE-479E-8A8A-2ADFAB1F596A,b115971154,False,False,,,True
0784B193-ED5F-4430-A7FC-2D1BA4CE6ABF,b115971245,False,False,,,True
98C1D4C7-1546-441D-A3D8-4DCD4A55CF8A,b115971324,False,False,,,True
2A58DE18-B2CA-4734-AF4D-465CF5371235,b115971749,False,False,,,True
A8B3A7DF-2B6E-4DC1-AF33-FAE7F0301080,b115971853,False,False,,,True
FCF6B468-CDD3-4CEE-9DC5-6C5D8F01ECF6,b115971889,False,False,,,True
68B0CCE3-24BD-4AF8-8608-FD65FCB69D09,b115971920,False,False,,,True
225DBFC5-F8ED-4A80-856E-A56D38278144,b115996102,True,True,1,1,False
99013E27-7C87-4A83-AD3A-8436309A4A27,b116002153,True,True,1,1,False
CAE3FE9D-902A-471A-B2DA-9E0FC265A48A,b116030847,False,False,,,True
846E9F3F-4A74-44D7-ABEA-0A0C9E61119D,b116085447,False,False,,,True
CCA86407-0745-469D-9B85-78161D5BEF86,b11625614x,False,False,,,True
1C084DF9-6A2B-4561-88E9-588A91553EDF,b116256497,False,False,,,True
0BA406E1-D451-43A7-8CF9-A7AE39D8BA71,b116256618,False,False,,,True
C0FCBB96-DDCA-4BFB-A497-F46C50334FF8,b116257556,False,False,,,True
E614331B-A4DB-4F1B-A6AD-612722C5A7FD,b116257568,False,False,,,True
53B05C02-D424-4FE6-8DC7-69B251D2AF82,b116257659,False,False,,,True
58901C26-D134-402F-BD11-F00A3CC99A93,b116257672,False,False,,,True
88A2D4F4-ADFE-4105-A697-E43EF349269B,b116258895,False,False,,,True
DC9E089E-1562-40E8-B69C-EFC411764212,b116260804,False,False,,,True
7CE25D94-70F0-417E-856A-F351C8DCC265,b116260919,False,False,,,True
19DEE2F4-A46A-4395-ACC7-561D542CA440,b116262217,False,False,,,True
674898C8-7C0B-4930-B14D-C189C2CB35A1,b116262321,False,True,0,0,True
B57D4866-F74A-4114-87BF-D6EB25076FBB,b116262497,True,True,1,1,False
3AE7C1D0-B2FC-4902-AA0C-DF75A89A3E61,b116264469,False,False,,,True
C25C20FD-06D6-4207-83E0-F6AAB99DFD87,b116264500,False,False,,,True
4868BABD-9E32-4FAB-8618-FAD79111443F,b11626455x,False,True,0,0,True
F436B5CC-9702-481F-B1F6-EA3A02D30083,b116264615,False,False,,,True
D3110DFF-32FA-4BDD-B301-D76BC7EDE0D4,b116264962,False,False,,,True
7E4880F5-BC77-48CA-BB4E-EB87E3C1357C,b116265267,False,False,,,True
BA66DA43-F361-4B73-8A24-FDFA1C2D7BF9,b116265565,False,False,,,True
2540E491-CB9C-4791-86FB-58D3CE333637,b116266272,False,False,,,True
586341F0-4196-431B-9C9E-5026D6F4EE64,b116269728,False,False,,,True
BFF6B42A-D041-4691-AE38-DA47089C8D40,b116270251,False,True,0,1,False
30013E20-3466-4F84-A919-26BF6725C3BE,b116278559,False,False,,,True
7482DAE1-D70A-4D93-8DBA-830135F8F87F,b116278584,False,True,0,0,True
FDA7A07C-ED28-4CD5-84A2-B201127F1193,b116278596,False,False,,,True
D68A2E0D-E686-4639-B1FC-85022BE06071,b116278614,False,False,,,True
14B28A46-8481-4149-8AC0-D4439ECB5A01,b116311940,False,False,,,True
6F2A399E-68D1-44E2-A5D3-DFDA6B164DCE,b116311952,False,True,0,0,True
F54E72A8-E259-4F79-B439-D45391DACC28,b116312233,False,False,,,True
181418C2-2DC0-49A5-B06D-FE92B927D632,b116312257,False,False,,,True
E67A503D-E112-4D9C-A2FB-D4C77D1CFA6E,b116312713,False,False,,,True
EFAD1248-334A-49AA-B9FB-D8058CBCB096,b116312804,False,False,,,True
0216EBEA-2A6D-4E0E-A690-E4E66E69DBA2,b116312944,False,False,,,True
3631C7DB-EDB5-47A5-80EF-EF4A0D4ABFFA,b11631302x,False,False,,,True
5279481A-2117-43C1-A87A-F754D5418FE4,b116313031,False,False,,,True
3E8CA98B-5D38-4045-A47A-0E51CCBF5F63,b116314783,False,True,0,0,True
062AFC2C-1FF1-4218-8DEF-1A44C73F63E6,b116314795,False,False,,,True
AEBC31D5-9846-47D6-8C49-F7DBAD06D91F,b116314862,False,False,,,True
027CE92E-0496-4A8E-9D33-1F181B7C464C,b116315027,False,False,,,True
0ADFE25F-8DA7-44E8-988F-924FCA884536,b116315039,False,False,,,True
8513C378-CF96-46B4-A6F4-6A476E0CAC6B,b116315155,False,False,,,True
5AC9E6EC-78AB-443D-9898-3002F702D1D5,b116315349,False,False,,,True
1DB02478-8F9B-4637-B56A-CD759ACC5949,b116315386,False,True,0,0,True
E440698D-03D4-45C2-9905-5AA739C3B8C9,b116315428,False,False,,,True
BAA346C5-B178-4236-9618-9DD5C533538B,b116315799,False,False,,,True
3404F03F-8C61-44DA-A2BC-BE5E477834BB,b116315854,False,False,,,True
E52B8E6F-8B91-47BF-9DC8-FB4645357FA5,b116315994,False,False,,,True
B613D134-7FA2-42A1-82A3-D85934E122E8,b116316196,False,False,,,True
5140C549-1F8D-4128-8B02-4832C170CFA7,b116359249,False,False,,,True
13EB013D-16C5-46CC-8A9D-51E4FA88BBCF,b116361025,True,True,1,1,False
DE83311D-D9B9-4327-85D1-F7AAD0197179,b116372023,False,False,,,True
03A05157-05A8-4041-9773-9D5813D59980,b116404449,True,True,1,1,False
265A2BF3-81B6-4D06-A0F4-710D17C36209,b116404899,True,True,1,1,False
5F750B01-8957-49F0-813C-BE4635EB71CC,b116431696,True,True,1,1,False
4B024008-4C83-4171-AE6F-CA161970576E,b116431702,True,True,1,1,False
438B2E8E-0095-4A80-A428-BB895791E45E,b116432202,False,False,,,True
F9862AE4-D35C-48EB-B2F8-493D5F913833,b116433619,False,False,,,True
02D9588D-3C9E-4EDF-A96A-5964AE938981,b116433620,False,False,,,True
C7394D54-211D-4C41-B18E-CC15407D86B6,b11643384x,False,False,,,True
CC6F35A3-1D75-423B-B828-6A6833B99F8A,b116433863,False,False,,,True
23496963-C1D1-430E-AEE5-7B386DCA4D70,b116433917,False,False,,,True
A0463981-FF77-4634-9BAD-6787479C709B,b116434004,False,False,,,True
5ADC4F77-5FA4-486C-9F1D-539B23DF03BE,b116434028,False,False,,,True
67C82321-4C4C-48BD-A4B7-06EBC0A981CF,b11643403x,False,False,,,True
BE48C326-31E1-42E3-BA83-9F1EC87373CE,b116434193,False,False,,,True
608CB4DD-8500-48EA-B01C-CD74611A9C83,b11643420x,False,False,,,True
B5974B28-4E15-4D37-9B8E-B4387B9D59C5,b116434259,False,False,,,True
9E35A26B-FEED-4669-A683-1C3B0B15E6F5,b116434272,False,False,,,True
5CA0882A-D668-446F-A894-5FF836E38EA2,b116434296,False,False,,,True
0524D9A9-4856-4957-AE77-6D1017096874,b116434314,False,False,,,True
5BB13E4E-48E8-4BD3-9EA5-862A585EA4D3,b116434375,False,False,,,True
D12DBA14-B90B-4601-8CBA-AD5317AB20B1,b116434521,False,False,,,True
B5381136-962B-42CE-A84C-10F59265DE88,b116434648,True,True,1,1,False
8F63A33B-BDF8-4AB5-B110-56336495687A,b116434740,False,False,,,True
AB7C8BE3-A5AE-4E0E-BA71-3C5D081FD446,b116434843,False,False,,,True
797550EF-D13F-4619-80EA-14E1293F69A5,b116436049,True,True,1,1,False
DD6BCFD9-2038-4247-9216-874215E76EB1,b116436062,True,True,1,1,False
C5DF4DD7-6CE9-47F8-910C-2103F52A5457,b11643613x,True,True,2,2,False
D83D3D5B-AC7B-4B34-BE58-72892C1F0D87,b116436153,True,True,1,1,False
6391CFFD-1A36-4F46-9D2D-B04BE0E2D935,b116436244,True,True,1,1,False
9407B298-E375-4F9E-A058-9B049367AAAC,b116436268,True,True,1,1,False
4BAC95F8-8FAD-4B9D-B297-8F94E87F12DA,b11643644x,False,False,,,True
C4560224-D46D-4DFD-8376-0DEC825666DC,b116441185,False,False,,,True
81CBAB8D-EDCD-4198-8864-3F188031FD09,b116441252,False,False,,,True
4C6E8A46-35B5-4464-90A7-83AC8A80AF68,b116441409,False,False,,,True
88117686-4243-4E68-A2AA-3782E9E279B9,b116441549,False,False,,,True
3FE33114-3424-4FA4-8671-A99B27B09003,b116441574,False,False,,,True
8134E055-4B3F-4511-B437-859DA43937E8,b116441628,False,False,,,True
AD5884C0-AFE7-4BD8-8529-5D9CFD8F0FC0,b116441641,False,False,,,True
79827716-0D9A-4446-8432-4A42BD0CF1EF,b116441938,False,False,,,True
3D1BBF54-B25D-4045-A4CB-BB4181554642,b11644194x,False,False,,,True
702B24BB-0931-40A6-A42B-3AC265F9A3C4,b116442116,False,False,,,True
ADE145C0-BC8A-469F-B026-895BEC23A9B3,b11644213x,False,False,,,True
4281620A-14AA-49B7-9194-8844FE994D31,b116442153,False,False,,,True
9CC6A388-9F77-444D-BDEA-389BC13593BD,b116442219,False,False,,,True
DDC4F19A-89F7-49B4-B05C-0756F72749ED,b116442311,False,False,,,True
627A528C-378B-4F40-9B08-41598A7F197F,b116442529,False,False,,,True
11470A87-1605-4998-BE96-A9CD3F9129B3,b116442694,False,False,,,True
AAD54E47-C53C-4593-9605-8D7D2AB61F58,b116442724,False,False,,,True
E1BC4ADE-BA21-452D-AB16-9E16DDA69758,b116442815,False,False,,,True
7B87CC7E-7D89-4E8D-80F8-B777F82504D3,b116442943,False,False,,,True
29F7F228-E530-4132-BA62-8E28B8580C4E,b116443121,False,True,0,0,True
9493A9B2-608C-414F-8C29-B3DA695EA237,b116443248,False,False,,,True
A25D6719-94F3-4921-B68E-9D78F4BC94E1,b116443339,False,False,,,True
EF4A0B8B-A2E3-45CA-A3E5-94BC8371C971,b116443340,False,False,,,True
0E7DD7C6-AB7A-4315-A8B5-31259B6A9D57,b116443492,False,True,0,0,True
4F7C2056-0C8C-4FD1-BC52-7B3D36C96D97,b116443728,False,False,,,True
5BA498B6-C082-4E52-A9D5-23E39708A465,b116443753,False,False,,,True
477A530E-D4C3-42E4-AD0F-96B4F3E68745,b116443777,False,True,0,0,True
77D7FF3B-970E-4380-9D82-9A48AB472E1B,b116443844,False,False,,,True
42D9D68C-64DB-49D1-823E-05A7B3405062,b116446961,True,True,1,1,False
14E6D5FA-C899-4109-BECE-292D3B12EEEB,b116447011,True,True,1,1,False
4066CBCF-6B9A-41F8-A9D4-0496F28D6A20,b116447291,True,True,1,1,False
4F186169-61D2-4343-92C6-B606B69D3DD7,b116508267,True,True,1,1,False
90A52032-9319-40BA-BDEB-6DC2D5DB6DDE,b11651100x,True,True,1,1,False
A7C20C64-63C2-4BDC-8208-27916C9014CC,b116531964,False,False,,,True
B7528E89-F9AC-4A0B-9547-44820430997C,b116533626,True,True,1,1,False
CF2DE5FE-5CF9-4DFE-8AAD-5C94342FC2D1,b116533778,True,True,1,1,False
38C207DB-6DD1-4638-B523-509329040AC5,b11653476x,True,True,1,1,False
59CC9805-430A-4906-A7BB-CB3613E3EEC6,b116535106,False,False,,,True
876F35C8-0298-4BA0-9828-DDC7BE6229FD,b116535118,False,False,,,True
57092B12-D107-4981-BDD8-1DCA0008795F,b116535131,False,True,0,0,True
AFC16F5B-A077-4A2D-8714-81D26A49E8FD,b116535209,False,False,,,True
A21454E6-17DD-471F-BAA0-B7CBCA9AC5D7,b11653526x,False,False,,,True
2BF37017-435B-45FC-91F9-E019BE41F7B5,b116535593,False,False,,,True
615ADEDB-55B4-454A-8FFA-320AD1EB3771,b116536299,False,False,,,True
06215ADB-AB69-4376-8195-CA425C2976AA,b116536317,False,False,,,True
ED546470-DE3A-414A-B067-F55C19120797,b116536354,False,False,,,True
0857DDAF-7D81-4150-A140-DAD965A1A6A0,b116536366,False,False,,,True
E8C45531-9BE7-4346-8C23-61AB6F9AC623,b116536408,False,False,,,True
B08B7E0C-486C-4F05-8A13-8AF0DF5EA5A1,b11653641x,False,False,,,True
1273A781-AF9A-44CB-BF80-6362392E09FA,b116536500,False,False,,,True
52180B76-97CA-461B-9765-33DC79208270,b116536512,False,False,,,True
5ECAFFE8-9D74-49A1-98C0-CCB25E6577C9,b116536524,False,False,,,True
DBF6BEC3-6629-4126-8C20-02EE3077C475,b116536688,False,False,,,True
65D8F37A-C4A9-4D65-BECC-155932032D14,b116536937,False,False,,,True
6468BFDF-1E8D-4278-AC3B-9E4060E46838,b116536949,False,False,,,True
7FEAC433-495D-49DE-99B9-C68C55F12F59,b116566620,True,True,1,1,False
AC7437F5-1168-4D04-9576-F845827189EC,b116566644,True,True,1,1,False
31FF32C2-4896-4C71-BD03-8038632A5E90,b11656670x,True,True,1,1,False
3D0F98C2-6FDF-46CB-A0CA-15F1D9B7248E,b116568914,False,True,0,0,True
9DE9DD65-14FC-4A5D-A8D4-703F11694D51,b116568975,False,False,,,True
8BE8599C-902F-4561-8680-418DF467B6C8,b116603331,True,True,2,2,False
CF9B5948-84F9-44F4-8BD4-24F0215825FC,b116603598,False,False,,,True
116AA57F-913E-4912-8219-3D1ED11D4F21,b116603884,False,False,,,True
799D73C6-6FFE-4A6C-8D02-498511605D83,b116603926,False,False,,,True
5FA56421-ADF9-4684-9BD0-F9F7F4886F51,b116604001,False,False,,,True
CA5AF8E6-F505-4716-88B4-FE99F3F1CB6F,b116604116,False,False,,,True
A53CF5C2-C0AD-4B01-8F90-E4841DDECA8C,b116604128,False,False,,,True
317C9C2D-67BD-48D7-83BD-43219666A79F,b116604177,False,False,,,True
5D4FA32A-7E4F-412F-B464-B6AFB2AB2127,b116634224,False,False,,,True
B77E21DF-4B29-48E4-BB5B-730E7D97F4E9,b116636075,True,True,1,1,False
95CD0A8A-6995-4FC7-AEB4-F4169DEA96C5,b116637122,False,False,,,True
DCB002D8-A6C1-407E-9027-2C99F91CCA05,b116639301,False,False,,,True
0BB199B7-F4DE-4510-A106-005EB4046D09,b116640509,False,False,,,True
FC530B57-66F1-4C5F-AA5E-14EC8ADCB40F,b116671002,True,True,1,1,False
C7C215B4-425D-4EB8-93C6-4985FB7D7FA7,b116671300,True,True,1,1,False
86C21DAF-0B0E-457E-B518-78E7A688EED6,b11667166x,True,True,1,1,False
F6CFF4ED-5E48-4DB9-A037-0935A00DFBDF,b116671798,True,True,1,1,False
45B99EAF-1506-4D55-A18A-F981FDDD2C6F,b116672389,True,True,1,1,False
264FABD8-3FB0-4A13-83CB-C0551DDE1925,b116673047,True,True,1,1,False
293105AB-767C-437C-A7BA-F01A13547289,b116673151,True,True,1,1,False
4E1FFF3E-1F04-43C7-A8C8-A254972F73EC,b116673850,True,True,1,1,False
B1A80426-BA57-407E-A04D-68F7B001D667,b116674714,False,False,,,True
720F5A14-C48C-4A5D-9F12-98BF80B77274,b116674854,False,False,,,True
D699A409-E3FA-4659-9CFC-411B0225DB8C,b116675159,True,True,1,1,False
2145A29A-E3AD-48FE-8842-4D17280B09FC,b116675214,True,True,1,1,False
1B712462-1633-4F63-BD30-C49A9FB1DC57,b116675354,True,True,1,1,False
7B8C91AD-2425-4692-8FDC-5484390FA4EA,b11669290x,False,False,,,True
367A0C8E-AEB9-4A8D-AE43-FA029FE45DBC,b116692911,False,False,,,True
9C7D1442-6A1C-4FF8-BEAE-D296BE6FE4B8,b116696291,False,False,,,True
8771C979-A523-4F30-890C-F53025DB376B,b116696321,False,False,,,True
C857E688-0954-4A6C-B3E6-15864729B071,b116696394,False,False,,,True
9D2D080C-5006-4B70-96A6-E24F31956088,b116696886,False,False,,,True
FD6DC200-5CA2-4CA3-B5E8-FE543CFCBA37,b116697349,False,False,,,True
F8779688-5128-44D6-A8FC-869FB46849F3,b116697398,True,True,1,1,False
A9E05D5F-7EF0-4DC8-9DCC-7780FE20E49A,b116697775,False,False,,,True
53AF684B-DFF6-4547-93BB-E7E3A770DCFB,b116698457,False,False,,,True
9CAF355D-A115-4EF5-8F65-A8785F7BA3A1,b116698548,False,False,,,True
16050AFB-64C3-4802-8565-47A29340E92D,b116698780,False,False,,,True
F32A37E7-E257-4EAC-BB37-A6CED09DBF52,b116699097,True,True,1,1,False
46212056-5A65-4670-A4F4-00D135222A10,b116699656,False,False,,,True
8B978846-337E-447D-A151-D0A719D7C828,b11670018x,False,False,,,True
969C4F69-5D67-4DBE-9E17-21B4F46B86D8,b116700270,True,True,1,1,False
F174F7C9-B11F-494D-A9D5-4B5F5ABFBFBB,b116700336,False,False,,,True
102BA809-F71E-425B-9CCA-F6DBD466D2F3,b116700348,True,True,1,1,False
632B90DD-CF5D-447D-9761-FC36D8664CFB,b11670066x,False,False,,,True
81CD3E0C-91EA-4865-97E8-D754F5269C64,b116701456,False,True,0,1,False
4DFCEC9F-4981-4542-92D7-C0EFBC42076A,b116713082,True,True,1,1,False
C049E8E1-C9FC-42E6-B905-16C46D80E720,b116713859,False,False,,,True
3648A737-0389-4EBC-A3C1-0EAAAB293D24,b116714268,False,False,,,True
73972E1B-FE35-4478-BD0B-E260EAF31E69,b116714281,False,False,,,True
051CB288-1C79-4424-9A25-AFC26614B2DC,b116714311,False,False,,,True
3D247B55-62D8-45D4-864C-046293E741B4,b116771823,True,True,1,1,False
E5B58D25-1811-409B-83A6-5C27C0EDF7D2,b116796182,False,False,,,True
F49F22BF-D9EA-4614-AB53-6DFDFC70272D,b11679897x,True,True,1,1,False
465492DF-AB50-454D-9565-4AC4E42E7F4C,b116799365,True,True,3,3,False
F966FACB-2E3D-41AF-AAC4-203E6148DFA3,b116800288,False,False,,,True
A36BFA3B-FAED-4DE5-AAA3-06C02B964427,b116800689,False,False,,,True
15830AFF-829E-4155-AFA5-E56622F589AD,b116801578,False,True,0,0,True
5B5B8597-BFA8-499F-A530-705BFDE490BD,b116804208,False,False,,,True
FCD42CA8-C091-4535-AE66-97778590CE48,b11681178x,False,False,,,True
E566271A-5243-4198-AF78-28B36356729F,b116812679,False,False,,,True
31134330-0469-43EE-A4C5-12CFEE8480DB,b11681360x,False,False,,,True
DC85D6F4-33A9-4553-B451-D0F4B90B8E26,b116825406,True,True,1,1,False
555920AB-BE1A-4804-A2FA-D992A8078AAD,b116861873,False,False,,,True
714BE594-785C-4F57-ACF3-2003A26A50C8,b116861885,False,False,,,True
438EDA4A-4ED5-4EB7-B008-67D547965F2A,b116861897,False,False,,,True
8E05B37A-68A5-48CC-A271-76EA2825CA5B,b116861903,False,False,,,True
895C4C42-3227-493C-A706-56D39523B07B,b116861915,False,False,,,True
E77C6AB7-ACAE-4041-B14B-0C2C5286A8A1,b116861940,False,False,,,True
3E9071C8-BDB3-4338-ADEE-7AB06F078BE2,b116861964,False,False,,,True
A49C5475-7D71-4A2C-93B7-58128CAE7E61,b116862038,False,False,,,True
DA092361-6620-4E5F-9946-1C900BCF9D41,b116862075,False,False,,,True
3F304777-D91B-43CD-B8EB-F8F74A037B38,b116862087,False,False,,,True
82242914-690C-4BAA-8603-47EED02F37F7,b116862129,False,False,,,True
931C9614-6664-4223-8DC7-7898043D0411,b116862130,False,False,,,True
B97A32E5-7735-4CE6-87F1-065931571BED,b11686221x,False,False,,,True
DD8B2133-5AB3-486F-B034-9E3373E4F9E7,b116862270,False,False,,,True
144827A4-799E-4D65-8CBD-90DE4D918321,b116862397,False,False,,,True
43B27F2C-C9A9-4BAE-B5ED-BCF4FE182F42,b116862439,False,False,,,True
7BAA5B33-406C-4126-8DC1-50699BC99AAF,b116862506,False,False,,,True
E5E98968-C5B2-4C7C-A936-C4820EA86F2B,b11686252x,False,False,,,True
67CCA636-6F64-493D-A81E-08DB32EEB279,b116862609,False,False,,,True
D7099733-2463-4AD3-AF6F-4A71D56F975C,b116862634,False,False,,,True
147DD9B7-C535-48FE-B8AD-1C74CA81A506,b116862671,False,False,,,True
38E468F8-A141-4E81-8662-B67612BA90B6,b116862683,False,False,,,True
0695A228-0C20-4445-A701-F0D1E0C2181F,b116899670,True,True,1,1,False
09F34FFB-4514-4463-AE17-337E29D291E7,b116906650,False,False,,,True
A3E94751-5702-47D2-97E4-23F65B939D09,b116906674,False,False,,,True
C6C55BCB-8AC3-431C-8E5A-542450272501,b116906686,False,False,,,True
B8697558-4F24-472B-A267-17856696BBF0,b116906753,False,False,,,True
A00E302F-DAE1-40F0-983B-0247842F6284,b116931164,False,False,,,True
256D093C-A24E-4B04-BC08-9BA484E1BAEE,b116931954,False,False,,,True
1735061D-1D65-4ACE-A1DE-45113CAAB5A8,b116932041,False,False,,,True
6465C99B-9578-4404-A044-D67BE6BDCB4A,b116932508,False,False,,,True
506D65B2-1EA4-4333-ACDB-7267C31E42F9,b116932545,False,False,,,True
BF2C448B-2380-4678-8235-3017AD69761B,b116933276,False,True,0,3,False
CA8575D3-49B0-41EB-B02D-27C5E5CF6231,b116933318,True,True,1,1,False
34135D65-EA18-4572-88A1-6B6600D9314F,b116933483,False,False,,,True
A74F6301-2790-422E-BC0A-674F13820C9E,b116933653,False,False,,,True
B1DE7051-CC4E-4899-9F42-A79AF0AFE04C,b116933677,False,False,,,True
6A62DB81-8005-4D93-B334-39ADCF484736,b116933744,False,False,,,True
DE1DBF0C-6168-4C1F-8069-0D8FB8DA3CF1,b116933847,False,True,0,0,True
65CEB78D-E8EE-447A-B3B3-AEF3833D9B1F,b116933987,False,False,,,True
2500B911-CC9F-4652-91E5-6EAA2D4BD5D1,b116935157,True,True,2,2,False
C92036BD-76F8-4E1E-82CC-73A21B77AEE1,b116935492,False,False,,,True
4119ED9B-DCA9-4C19-9D9A-E2000DFFD9D4,b116935509,False,True,0,0,True
7C3899C5-A9FB-4611-B7FD-CC2779198DA3,b116935522,False,False,,,True
D9F4429B-B06C-4E91-AE59-C1CA47919A40,b116935583,False,True,0,0,True
668ADB94-15E2-4CFA-B814-E81346D25DA9,b116935613,False,False,,,True
50C5E36E-B345-49EA-82C5-A7E0724E7F96,b116935662,False,False,,,True
48F6AC90-94C5-4F8F-AE42-97EFCF7DBDB4,b116936113,False,False,,,True
3F9F85FC-14B3-49D3-B4F1-66AC34C52585,b116936125,False,False,,,True
4AE7EA89-889D-4A7F-8245-B425305BA04E,b116948140,False,False,,,True
96703604-DFBF-4DF7-A4BD-D8C9CCBA0468,b116950110,False,True,0,1,False
06CE02E1-79B3-4DB8-8943-83CEFDA47F85,b116950407,False,False,,,True
30237BD8-CA62-495B-8575-226E25FC3F4B,b116986475,False,False,,,True
22F8C6B8-2286-4C06-A30C-2F732EB5DFA6,b116986566,False,False,,,True
3B08BD74-1AAC-4CFB-BAA8-ADCC4FCBF603,b116986888,False,False,,,True
B5AB3155-1115-4A15-BE08-2DFCF4F5673A,b116987042,False,False,,,True
307C1BF5-EFA0-4EE1-8778-D5D985704EF2,b116988332,True,True,1,1,False
3512E223-5AC5-4AC4-8C0A-1CA544F58D03,b116988460,True,True,1,1,False
31A332BA-4A78-4702-BEB3-E725EA44E3BD,b116999731,False,False,,,True
36381792-FBF4-4933-984E-A8148FA4CFEA,b117000292,False,False,,,True
976EDE0B-4333-41F3-B907-445EBEE2864F,b117000346,False,False,,,True
E21C7BA3-7340-4140-B483-C58AAB6316F6,b117000383,False,False,,,True
708A8423-6D60-4EB8-BDA1-DD7519B8D1FA,b117001120,False,True,0,1,False
