CE188B58-1297-46BD-B2E7-D3D9DAC3F44B,37.0,b18757649x,212857299,OCoLC,n,-,,,left_only,True,True,,1,17,False
A36AE05D-CC27-4CD8-A17A-0C7EF29184B6,37.0,b19271787x,725375922,OCoLC,z,-,,,left_only,True,True,,1,1,False
4197C1C8-FF74-4318-BB8A-78A83F615A8A,37.0,b192718046,76269029,OCoLC,z,-,,,left_only,True,True,,1,1,False
88FE1F47-C7E9-4606-90EC-3B465736471E,37.0,b192720764,731741297,OCoLC,z,-,,,left_only,True,True,,4,4,False
9AB2A504-0143-4342-9826-D41968F89C8C,37.0,b192721537,456099191,OCoLC,z,-,,,left_only,False,False,,,,True
04AF2447-75E7-493C-9C50-0B5D57705B13,37.0,b192721562,503139157,OCoLC,z,-,,,left_only,False,False,,,,True
209640C7-DDDA-4700-A0C5-49375C5B6DFC,37.0,b192721616,680281411,OCoLC,z,-,,,left_only,False,False,,,,True
8167FB96-37DD-4FA9-8101-F01C3E4161B3,37.0,b19272163x,688486524,OCoLC,z,-,,,left_only,False,False,,,,True
306DCD65-B9CD-4BCD-90EF-E07CEF80FA10,37.0,b192721732,708581057,OCoLC,z,-,,,left_only,False,False,,,,True
036B365A-CBFB-40B4-A524-7782E81B3076,37.0,b192721823,611515067,OCoLC,z,-,,,left_only,False,False,,,,True
26AB4D1D-F9B2-4A5E-A5CB-AB2AF9A3E206,37.0,b192721859,650353048,OCoLC,z,-,,,left_only,False,False,,,,True
AB230E36-51AF-4E09-B2DF-15FF5F494C77,37.0,b192721896,669985786,OCoLC,z,-,,,left_only,False,True,,0,0,True
2E3C299B-FA18-4A20-8810-CBC6B766C393,37.0,b192721902,680277558,OCoLC,z,-,,,left_only,False,False,,,,True
42739736-145C-4006-A758-EECF334694B7,37.0,b192722074,463334044,OCoLC,z,-,,,left_only,False,True,,0,0,True
D710E6DF-F4F8-43C6-A640-518AB33D6A48,37.0,b192722086,503139156,OCoLC,z,-,,,left_only,False,False,,,,True
C8CCADBA-314A-4802-9834-FC4C6EA90172,37.0,b19272213x,680277539,OCoLC,z,-,,,left_only,False,False,,,,True
9F03A96F-3E64-420F-8D7B-D0DAAA9F5111,37.0,b192722189,697874880,OCoLC,z,-,,,left_only,False,False,,,,True
674A48A5-FFEB-4A5F-8708-80F7348BA49B,37.0,b192722219,707730048,OCoLC,z,-,,,left_only,False,False,,,,True
070B1E2B-45C4-4C43-AB6D-A5C3594E07D9,37.0,b192722311,432643567,OCoLC,z,-,,,left_only,False,True,,0,0,True
E52B8E6F-8B91-47BF-9DC8-FB4645357FA5,37.0,b192722360,680277382,OCoLC,z,-,,,left_only,False,False,,,,True
7AD7BA77-EB00-4739-A21B-357317C40274,37.0,b192722438,698472686,OCoLC,z,-,,,left_only,False,False,,,,True
CF9B5948-84F9-44F4-8BD4-24F0215825FC,37.0,b192722505,708581857,OCoLC,z,-,,,left_only,False,False,,,,True
CC74C9C4-6259-4D3A-88EB-1D9EC63D7247,37.0,b192722529,713357765,OCoLC,z,-,,,left_only,False,False,,,,True
6BAEEDD9-33AB-4952-9E41-E4E3F5AF9FC2,37.0,b192722657,692829679,OCoLC,z,-,,,left_only,False,False,,,,True
86EE4131-7821-4829-AF41-E93A57755F77,37.0,b192722670,697196350,OCoLC,z,-,,,left_only,False,False,,,,True
FDA7A07C-ED28-4CD5-84A2-B201127F1193,37.0,b192722682,698361994,OCoLC,z,-,,,left_only,False,False,,,,True
8359A976-4918-4A5A-AAA6-675278FB1761,37.0,b192722748,708581861,OCoLC,z,-,,,left_only,False,False,,,,True
4510F3C2-3F31-4815-B9E9-ACB7E3F77A1F,37.0,b19272275x,708581880,OCoLC,z,-,,,left_only,False,False,,,,True
B87B93DE-7CC1-44B6-BA51-86BAC6907E92,37.0,b192722852,650353558,OCoLC,z,-,,,left_only,False,False,,,,True
448DEBE9-6788-47C3-87F2-B3F9C65F4C47,37.0,b19272289x,682919496,OCoLC,z,-,,,left_only,False,False,,,,True
380B3F46-D329-4AC7-A6E4-7208CC90158B,37.0,b192722906,682920359,OCoLC,z,-,,,left_only,False,False,,,,True
5CBC956B-9897-4B88-92FD-2371597E9E4C,37.0,b192722931,698472003,OCoLC,z,-,,,left_only,False,False,,,,True
6932B41C-262B-4D2B-AF51-E15FD3C49592,37.0,b192722979,708581020,OCoLC,z,-,,,left_only,False,False,,,,True
9D9D35CC-C5C8-40E1-870C-9DB9D8449CAD,37.0,b192723017,708581444,OCoLC,z,-,,,left_only,False,False,,,,True
9DB34D15-5D1D-4DAD-AA2D-7264D83AC100,37.0,b192723054,710153853,OCoLC,z,-,,,left_only,False,False,,,,True
0B6C102E-3CCD-49D7-B1D8-EBA2927B9F5B,37.0,b19272308x,463333507,OCoLC,z,-,,,left_only,False,False,,,,True
0869396A-8970-464E-AA20-428489F9E00F,37.0,b192723091,503150438,OCoLC,z,-,,,left_only,False,False,,,,True
C280E18D-9CBD-4F5E-BEE9-4C28F7AAC55B,37.0,b192723133,680277421,OCoLC,z,-,,,left_only,False,False,,,,True
4BB2B95E-01BC-4AC0-B513-1B8172A3DCE3,37.0,b192723157,680277474,OCoLC,z,-,,,left_only,False,False,,,,True
C5D92EDD-5128-4C3C-8E24-166AAAC4DF95,37.0,b192723224,703863164,OCoLC,z,-,,,left_only,False,True,,0,0,True
0048E7CD-E3D8-4FD2-A1B1-38F699B2F8B1,37.0,b192723352,432643701,OCoLC,z,-,,,left_only,False,False,,,,True
A05993B8-0BC8-46DA-8153-A358F654753C,37.0,b192723364,463331493,OCoLC,z,-,,,left_only,False,False,,,,True
F506A7FA-55EE-4FE3-9697-AFE1ECC3BD7F,37.0,b192723376,463333667,OCoLC,z,-,,,left_only,False,True,,0,0,True
43C12F0F-17B9-40D2-A71A-22E202DC4E49,37.0,b192723388,463437049,OCoLC,z,-,,,left_only,False,True,,0,0,True
FB8A335B-4D87-43EC-B560-206D1E33DCCE,37.0,b192723455,698362010,OCoLC,z,-,,,left_only,False,False,,,,True
C98D25D9-2992-48A8-BD38-8190E616ED9A,37.0,b192723467,699825692,OCoLC,z,-,,,left_only,False,False,,,,True
3FEE90C8-DF72-423C-A2A4-F6847A934FD8,37.0,b192723479,708580997,OCoLC,z,-,,,left_only,False,False,,,,True
105E627D-267F-4C98-A844-9A77714F5CF4,37.0,b192723492,708581892,OCoLC,z,-,,,left_only,False,True,,0,0,True
F64ADCA8-6C24-4AD8-BFB0-0448555F29F8,37.0,b192723509,710363112,OCoLC,z,-,,,left_only,False,False,,,,True
FA91F895-B5E7-4FC3-9138-B4FABF81ECFD,37.0,b192728003,137341350,OCoLC,z,-,,,left_only,False,False,,,,True
5F666CFD-54DD-43FC-923B-F9F2DBCD9E48,37.0,b192728027,191051469,OCoLC,z,-,,,left_only,False,False,,,,True
F85FE3B4-83C7-40F8-9611-A7FD14466DD0,37.0,b19272809x,317483898,OCoLC,z,-,,,left_only,False,False,,,,True
D79AFEB9-2209-4E3F-AAFE-DAA5E95CB188,37.0,b192728106,432273455,OCoLC,z,-,,,left_only,False,False,,,,True
88B38F5B-1030-4363-80C2-055FBB80A330,37.0,b192728131,433076276,OCoLC,z,-,,,left_only,False,False,,,,True
A67C821D-91E8-4732-85D3-B77438933509,37.0,b192728143,433090620,OCoLC,z,-,,,left_only,False,False,,,,True
A5E13088-B97B-4CA4-8BF2-0E415A8B624E,37.0,b192728179,650495170,OCoLC,z,-,,,left_only,False,False,,,,True
436B08C8-570C-4D96-8BDA-56D8685718B9,37.0,b192729640,191848387,OCoLC,z,-,,,left_only,False,False,,,,True
8E16EB0E-E9D7-418D-B9DE-DF7D066BD1F2,37.0,b192729676,297232462,OCoLC,z,-,,,left_only,False,False,,,,True
96E68A22-2D0A-4B6E-9545-9DE0AA64BED5,37.0,b19272969x,368081973,OCoLC,z,d,,,left_only,False,False,,,,True
3CA0BD33-8C8A-496B-AF43-7955693F6FBB,37.0,b192729718,432288340,OCoLC,z,-,,,left_only,False,True,,0,0,True
67D1D240-4767-4618-9CA4-146A3348E638,37.0,b192729767,433975800,OCoLC,z,-,,,left_only,False,False,,,,True
EC455827-CD02-45C9-A781-994AEF8EBDD8,37.0,b192729779,434038844,OCoLC,z,-,,,left_only,False,False,,,,True
1218A3B2-A5BE-4E3E-9759-BA8706AC9A1C,37.0,b192729834,471471760,OCoLC,z,-,,,left_only,False,False,,,,True
20FD282D-186B-4817-9138-36D106A2B4C3,37.0,b192729883,71423359,OCoLC,z,-,,,left_only,False,False,,,,True
7A8052F3-A98B-4022-A18D-2F9A1C66C5D6,37.0,b192729895,83347096,OCoLC,z,-,,,left_only,False,False,,,,True
9CDBE6CF-BB78-4635-9834-FD41DCB02EB3,37.0,b193217272,748281686,OCoLC,z,-,,,left_only,False,True,,0,0,True
723584D8-C7F7-4C51-AE29-D1475D589F47,37.0,b193217314,748281700,OCoLC,z,-,,,left_only,False,False,,,,True
578EC35C-3CF4-41BD-AC74-FA98ED715714,37.0,b193217363,748281746,OCoLC,z,-,,,left_only,False,False,,,,True
D3110DFF-32FA-4BDD-B301-D76BC7EDE0D4,37.0,b193217739,748285077,OCoLC,z,-,,,left_only,False,False,,,,True
B5BF41FA-4301-40D8-B917-E9BB6199F589,37.0,b193217776,748285089,OCoLC,z,-,,,left_only,False,False,,,,True
137F2465-4DF5-4BAF-B788-EE90A8EB5C5B,37.0,b19321779x,748285099,OCoLC,z,-,,,left_only,False,False,,,,True
5FA56421-ADF9-4684-9BD0-F9F7F4886F51,37.0,b193217818,748285868,OCoLC,z,-,,,left_only,False,False,,,,True
CD556768-8030-4139-977E-E6CB425F2E49,37.0,b193217831,748286108,OCoLC,z,-,,,left_only,False,False,,,,True
6968C013-3D95-460F-9C0C-F8654EF81844,37.0,b193217880,748286133,OCoLC,z,-,,,left_only,False,False,,,,True
F3060148-3807-42BB-8CF0-DA925FC1301F,37.0,b193217922,748286170,OCoLC,z,-,,,left_only,False,False,,,,True
F436B5CC-9702-481F-B1F6-EA3A02D30083,37.0,b193217958,748286197,OCoLC,z,-,,,left_only,False,False,,,,True
4868BABD-9E32-4FAB-8618-FAD79111443F,37.0,b193217995,748286234,OCoLC,z,-,,,left_only,False,False,,,,True
844A1449-3113-425D-90C5-F6A38C914E6B,37.0,b193218008,748286236,OCoLC,z,-,,,left_only,False,False,,,,True
C25C20FD-06D6-4207-83E0-F6AAB99DFD87,37.0,b193218045,748286251,OCoLC,z,-,,,left_only,False,False,,,,True
0209BFE4-5DFF-4D74-A2C2-F73546DC93F0,37.0,b19321815x,748286655,OCoLC,z,-,,,left_only,False,False,,,,True
2B439D3C-731F-4286-BECB-E19CB3B99D6F,37.0,b193218161,748286665,OCoLC,z,-,,,left_only,False,True,,0,0,True
79E3BC42-68F6-4698-87ED-2C5E5E5C39DE,37.0,b193241791,123853096,OCoLC,z,-,,,left_only,False,False,,,,True
E453CC28-82AA-40FB-BADF-3278CFB9A790,37.0,b193241924,154674263,OCoLC,z,-,,,left_only,False,False,,,,True
63AEEAFD-3350-4A49-8442-6F519328AC88,37.0,b193242011,173667204,OCoLC,z,-,,,left_only,False,False,,,,True
B8902EF4-16EC-4AD5-B80E-DF7FF64A5FA3,37.0,b193242370,213357623,OCoLC,z,-,,,left_only,False,False,,,,True
ACABF03C-09DD-43A8-90D8-ECFCB4E0CCB4,37.0,b193242485,213345201,OCoLC,z,-,,,left_only,False,False,,,,True
303AEE33-5E3D-43A0-A39B-B796AC037BC7,37.0,b193242643,232561909,OCoLC,z,-,,,left_only,False,False,,,,True
073757CB-4074-493B-B7BB-03076815BB14,37.0,b193242953,234316095,OCoLC,z,-,,,left_only,False,False,,,,True
EA1AD2C1-39A0-41D3-9F56-75DB25CE5F68,37.0,b193243040,235340521,OCoLC,z,-,,,left_only,False,False,,,,True
78B32A61-C613-4B0A-B827-21FE5CE3B546,37.0,b193243349,237051795,OCoLC,z,-,,,left_only,False,False,,,,True
0EE8A999-6D05-425A-A6A2-EE8D69BE89C0,37.0,b193243702,259715584,OCoLC,z,-,,,left_only,False,False,,,,True
F66C75FE-F9E4-499D-BAF9-1F9AB3EDFAE3,37.0,b193244640,432966264,OCoLC,z,-,,,left_only,False,False,,,,True
DBFED756-0BF1-451F-8069-B5FB059F0A5E,37.0,b193244676,433413675,OCoLC,z,-,,,left_only,False,False,,,,True
1F9C48F5-9F13-4DD9-B7DA-983A16CB99D6,37.0,b193244688,434006074,OCoLC,z,-,,,left_only,False,False,,,,True
8591F83B-88CF-4B01-81D5-BC06C721B286,37.0,b193245152,443108526,OCoLC,z,-,,,left_only,False,False,,,,True
01C350F4-49F4-4BAE-9611-FAFFB0291FD5,37.0,b193245164,443261805,OCoLC,z,-,,,left_only,False,False,,,,True
1D8ECC36-DC90-4E00-94EB-D6BBA48A3C8D,37.0,b193247823,62707738,OCoLC,z,-,,,left_only,True,True,,1,1,False
9E8C3FC2-055C-49DB-B959-2BFDF0384121,37.0,b193248426,652826855,OCoLC,z,-,,,left_only,False,False,,,,True
8CC5311B-36E9-4E17-AF21-89A32E753A9F,37.0,b193248827,668224735,OCoLC,z,-,,,left_only,False,False,,,,True
0DB7A71D-A0DF-4E13-AD82-BDC0AB2BD322,37.0,b193248980,668227983,OCoLC,z,-,,,left_only,False,False,,,,True
1F0D7628-13D3-4C8F-90C1-D25E0011E368,37.0,b193248992,668227986,OCoLC,z,-,,,left_only,False,False,,,,True
E172E966-193F-4A98-A297-8FC514ACDBCE,37.0,b193249881,680277481,OCoLC,z,-,,,left_only,False,False,,,,True
3CADC411-301C-4780-A0F3-4C6B584891EC,37.0,b193249911,680277583,OCoLC,z,-,,,left_only,False,False,,,,True
262B3BED-D941-4DBC-9382-36CC7123EA4C,37.0,b193249996,680281552,OCoLC,z,-,,,left_only,False,False,,,,True
08B821F4-84CA-4B7C-945C-B4B22890B182,37.0,b193250548,688485999,OCoLC,z,-,,,left_only,False,True,,0,0,True
68AF58E9-D776-449E-95E4-4EA5085107D1,37.0,b193251188,698471750,OCoLC,z,-,,,left_only,False,False,,,,True
70CE9AB0-9D08-4E53-B405-D0D853A8F6F6,37.0,b193252041,704762655,OCoLC,z,-,,,left_only,False,False,,,,True
9871CD9D-8056-4D88-B4E3-6C87B4294C29,37.0,b193252582,708581035,OCoLC,z,-,,,left_only,False,False,,,,True
C4469190-DDB5-4C57-93D1-8B9480386A53,37.0,b193253380,732003363,OCoLC,z,-,,,left_only,True,True,,4,4,False
D4EC22A3-4D56-4B24-8427-19EE8A988815,37.0,b193253896,76874945,OCoLC,z,-,,,left_only,False,False,,,,True
958CCC24-6EB5-43B3-BFEB-DEBC2A1ED7DE,37.0,b193254098,86081125,OCoLC,z,-,,,left_only,False,False,,,,True
94C08084-7F24-4CD4-B28C-2E50FAC2EDD3,37.0,b193254116,86081960,OCoLC,z,-,,,left_only,False,False,,,,True
A0E09F2A-BDE0-461F-BA65-EE374AF5A262,37.0,b193765032,711647034,OCoLC,z,-,,,left_only,False,False,,,,True
13FE6F7F-0FDA-4FF3-A64F-E94EC3CBE049,37.0,b193765068,711868058,OCoLC,z,-,,,left_only,False,False,,,,True
FFF06D90-6C73-4F31-ACB6-FC4E9FB58B06,37.0,b193765202,721917717,OCoLC,z,-,,,left_only,False,False,,,,True
1F239800-7CBD-456A-96DD-E09B5EE37608,37.0,b193765329,732321714,OCoLC,z,-,,,left_only,False,False,,,,True
C627D73B-C2AE-4A9E-BA9F-DCF03A011C43,37.0,b19376569x,752522668,OCoLC,z,-,,,left_only,False,False,,,,True
14B28A46-8481-4149-8AC0-D4439ECB5A01,37.0,b193765718,752540329,OCoLC,z,-,,,left_only,False,False,,,,True
6F2A399E-68D1-44E2-A5D3-DFDA6B164DCE,37.0,b19376572x,752540401,OCoLC,z,-,,,left_only,False,False,,,,True
CBCBBEDB-9797-4C62-BFF9-D66C7D299A7D,37.0,b193765792,753562010,OCoLC,z,-,,,left_only,False,False,,,,True
F54E72A8-E259-4F79-B439-D45391DACC28,37.0,b193765834,753566008,OCoLC,z,-,,,left_only,False,True,,0,0,True
181418C2-2DC0-49A5-B06D-FE92B927D632,37.0,b193765846,753566517,OCoLC,z,-,,,left_only,False,False,,,,True
BDE3357D-4D49-4AC4-8D1D-E54212214955,37.0,b193765858,753566548,OCoLC,z,-,,,left_only,False,False,,,,True
CA5AF8E6-F505-4716-88B4-FE99F3F1CB6F,37.0,b193765986,754110465,OCoLC,z,-,,,left_only,False,False,,,,True
EBBEAF37-E64C-4C86-87C4-E3BAB1CCE21D,37.0,b19376605x,754118133,OCoLC,z,-,,,left_only,False,False,,,,True
58DD9A60-0DBC-42D3-AE52-DCCB8A5B6566,37.0,b193766115,754228180,OCoLC,z,-,,,left_only,False,False,,,,True
EFAD1248-334A-49AA-B9FB-D8058CBCB096,37.0,b193766176,754362944,OCoLC,z,-,,,left_only,False,True,,0,0,True
B613D134-7FA2-42A1-82A3-D85934E122E8,37.0,b193766218,754392184,OCoLC,z,-,,,left_only,False,False,,,,True
D06B6906-27FE-4B85-A823-E542608BA532,37.0,b193766231,754392535,OCoLC,z,-,,,left_only,False,False,,,,True
0216EBEA-2A6D-4E0E-A690-E4E66E69DBA2,37.0,b193766322,754643473,OCoLC,z,-,,,left_only,False,False,,,,True
3631C7DB-EDB5-47A5-80EF-EF4A0D4ABFFA,37.0,b193766395,754655641,OCoLC,z,-,,,left_only,False,False,,,,True
EF90643E-D793-4A5B-A35E-E1FC7A7FA5FF,37.0,b193786527,123899697,OCoLC,z,-,,,left_only,False,False,,,,True
26EAF94C-8EE9-411A-9EB1-7ACFC4304DDC,37.0,b193786588,124084494,OCoLC,z,-,,,left_only,False,False,,,,True
AB162884-21A6-40E2-A21E-8F667157FB65,37.0,b193786618,137338860,OCoLC,z,d,,,left_only,False,False,,,,True
D5D52669-7E65-4CBB-91A9-19F5F061B04F,37.0,b19378662x,137414255,OCoLC,z,-,,,left_only,False,False,,,,True
10487CBA-19AB-45FC-8EC7-1ADD2175E38C,37.0,b193786679,179897263,OCoLC,z,-,,,left_only,False,False,,,,True
95608C16-416D-4668-94FA-8419F992B6E1,37.0,b193786692,180194143,OCoLC,z,-,,,left_only,False,False,,,,True
87949D72-B390-46C8-9A8D-505669D5A678,37.0,b193786795,191123079,OCoLC,z,-,,,left_only,False,False,,,,True
5FE47834-7A9A-4BBB-9758-1C3B65D87E7E,37.0,b193786850,213382254,OCoLC,z,-,,,left_only,False,False,,,,True
3BC8A5CC-5066-4606-A172-96169A6D4D03,37.0,b193786874,213444077,OCoLC,z,-,,,left_only,False,True,,0,0,True
CA79189C-D2B3-4ED6-9311-CFD40F3575A9,37.0,b193786941,191802862,OCoLC,z,-,,,left_only,False,False,,,,True
7916C984-ABEB-41AD-BA98-C0708B70B34F,37.0,b193786990,229189776,OCoLC,z,-,,,left_only,False,False,,,,True
AB932B46-C454-4C70-8FB5-8402B0FDF090,37.0,b193787003,232149186,OCoLC,z,-,,,left_only,False,False,,,,True
062AFC2C-1FF1-4218-8DEF-1A44C73F63E6,37.0,b193787027,232624578,OCoLC,z,-,,,left_only,False,False,,,,True
07C37002-1ECA-49A7-B805-19A2DE839EB5,37.0,b193787040,234259921,OCoLC,z,-,,,left_only,False,False,,,,True
DC9E089E-1562-40E8-B69C-EFC411764212,37.0,b193787052,234260538,OCoLC,z,-,,,left_only,False,False,,,,True
26336C83-BEA4-450E-BFBE-B023E13948BB,37.0,b193787118,244248036,OCoLC,z,-,,,left_only,False,False,,,,True
EB1F2A81-17BD-4006-8505-275D75496A5E,37.0,b193787131,244249953,OCoLC,z,-,,,left_only,False,False,,,,True
360E20B0-E480-4075-BEAA-958B6640AC25,37.0,b193787143,240386322,OCoLC,z,-,,,left_only,False,False,,,,True
2F127D3F-EA90-421E-AC81-D654C2B11CE1,37.0,b193787179,244445326,OCoLC,z,-,,,left_only,False,False,,,,True
8C3AE5C8-283F-4C56-AC52-BB3DA5DE0F88,37.0,b193787192,259232361,OCoLC,z,-,,,left_only,False,False,,,,True
5E1E1367-08BF-4A0E-A093-A2242BD28179,37.0,b193787258,299387837,OCoLC,z,-,,,left_only,False,False,,,,True
849CD5D5-D08E-4F56-944A-59D48C657A83,37.0,b193787283,430350289,OCoLC,z,-,,,left_only,False,True,,0,0,True
2D97B683-B5D5-42B2-A71E-4A83CCEA4A6C,37.0,b193787350,432075227,OCoLC,z,-,,,left_only,False,False,,,,True
336B5C40-6315-48B0-86D1-3531B822034F,37.0,b193787362,432076168,OCoLC,z,-,,,left_only,False,False,,,,True
2C917199-90E2-4B8D-AA7D-57C7061FBB10,37.0,b193787398,368139959,OCoLC,z,-,,,left_only,False,False,,,,True
71ECED09-4B0B-418A-AB5B-36A4C8FD1C2B,37.0,b193787404,277050727,OCoLC,z,-,,,left_only,False,False,,,,True
B65C478F-F014-4792-971E-D5D22F32C850,37.0,b19378743x,273053053,OCoLC,z,-,,,left_only,False,False,,,,True
7E5764DF-3246-4096-BF5A-3C720422B9CE,37.0,b193787477,432302753,OCoLC,z,-,,,left_only,False,False,,,,True
F8437D1C-7DB5-44BD-A09B-C007C648750A,37.0,b193787507,432689895,OCoLC,z,-,,,left_only,False,False,,,,True
E030FE7D-7B27-40EB-A442-7D28FF065EF2,37.0,b193787532,314109411,OCoLC,z,-,,,left_only,False,False,,,,True
04650AB9-459B-4A8B-BFE6-20542AD1E791,37.0,b19378757x,433089463,OCoLC,z,-,,,left_only,False,False,,,,True
EC8324F8-CA90-4F18-A679-B3E39360858A,37.0,b193787581,433147884,OCoLC,z,-,,,left_only,False,False,,,,True
23F72250-E27A-48BC-B036-5C4EE89F2BE4,37.0,b193787738,434156842,OCoLC,z,-,,,left_only,False,False,,,,True
723FB1DB-DFCF-4B8C-A06A-CDD2B2DA0099,37.0,b193787787,503014549,OCoLC,z,-,,,left_only,False,False,,,,True
A98221B6-7488-47BC-80EB-1B0CBCCE6529,37.0,b193787829,52933486,OCoLC,z,-,,,left_only,False,False,,,,True
F6A643CA-03D8-4E8A-A1FF-8B0D96A9AA33,37.0,b193787830,52933515,OCoLC,z,-,,,left_only,False,False,,,,True
8FD56D4C-4FAE-49DB-8D29-D51BFB98F866,37.0,b193787866,52933595,OCoLC,z,-,,,left_only,False,False,,,,True
9BFBADFA-86A9-4C1F-9D6C-9C939AA81A56,37.0,b193787945,692183682,OCoLC,z,-,,,left_only,False,True,,0,0,True
88950993-504A-4E56-9BEC-28F72120AE22,37.0,b193787994,698471775,OCoLC,z,-,,,left_only,False,False,,,,True
C33522F3-A7A2-495B-8E23-F43692B501C8,37.0,b193788019,72439407,OCoLC,z,-,,,left_only,False,False,,,,True
2ED04170-6A38-469A-9474-6300579720A9,37.0,b193788032,733775937,OCoLC,z,-,,,left_only,False,False,,,,True
71C4F5F7-44A4-4533-B6DB-F01826832044,37.0,b19378810x,76904249,OCoLC,z,-,,,left_only,False,False,,,,True
B50AC8BC-F411-4E1D-BAFC-B06466BEAFDA,37.0,b193788196,123085417,OCoLC,z,-,,,left_only,False,False,,,,True
031A5350-2E33-40FE-A72A-7302B5E89B89,37.0,b193788214,85865867,OCoLC,z,-,,,left_only,False,False,,,,True
032306DB-CD5F-4092-ABA9-50785ED76A6F,37.0,b193829642,756496677,OCoLC,z,-,,,left_only,False,True,,0,0,True
